,ProductID,Review,Rating,IsRecommended
79,52404221,"Love the lamp!  It arrived assembled & all I needed to attach was the shade.
I like that there is a matching floor lamp.  I bought that one also.  Floor lamp required basic assembly - easy.  Looks great!",5,True
80,52404221,Perfect for bedside tables.  Just the right height.  Pairs very well with floor lamp of same style.  High style for a budget price.  Would certainly recommend.  The floor lamp does come in sections and needs to be put together with care.,5,True
81,52404221,This is a great lamp...love the style and highly recommend,5,True
82,52404221,Wonderful looking lamp and perfect size. I was pleased with the quality. Using it in my living room on top of an accent cabinet. I would recommend this lamp.,5,
83,52404221,"Love these lamps! They look expensive but are very affordable!
I bought 4. Two for my living room and two for my office. I love how they pull the room together. 
I was concerned with some reviews that said the lamps were wobbly...the shade seemed to be a bit wobbly when they arrived but they just needed to be tightened.",5,True
84,52404221,"I bought 2 of these lamps to go on the nightstands of my new bedroom suite, which is black with brass bar drawer pulls.  Perfection and so affordable!",5,True
85,52404221,They look great and more expensive than they are!,5,True
86,52404221,I bought 2 for my bed side tables. The size and height are just what I wanted. Love that the switch is 3 way to adjust for ambience or reading. Deducted a star only because I haven't figured out how to secure the shade firmly.,4,True
87,52404221,"One of the two lamps is not sturdy, it leans and there is no way to tighten it.  They look nice and will work for now but it's not great.",3,
88,52404221,"These lamps are great! I bought 2 and both work well, are made well, and are priced reasonably. The only thing is that the marble can look different on each lamp, so be sure to pay attention if you are buying more than one.",5,True
89,52404221,"I love this lamp.  It changes the
look of the room.",5,True
90,52404221,Very similar to a much more expensive version by Crate & Barrel,5,True
91,52404221,beautiful lamp for a great price!!! will look amazing in my dorm room!!,5,True
92,52404221,"Absolutely love it!
It’s perfect for my space",5,True
93,52404221,"I did a store pick up and inspected everything looked great, fits my needs perfectly. I would recommend.",5,True
94,52404221,Lamp looks beautiful in my son’s bedroom,5,True
95,52404221,"Great addition to my newly redecorated living room. Sleek and modern, looks more expensive than it is. Appreciate the option to buy without bulb as I use only incandescent ones. Was concerned about the packaging as I've bought a different lamp from Target.com two different times and they both arrived with damaged shades that were inadequately packaged. But this one was very carefully packaged.",5,True
96,52404221,"Saw this initially at the store but both pieces at the store looked battered and damaged. Ordered online. Think that they simply went to the closest retail location and grabbed one of the damaged ones off the shelf and stuck it in a box, bc it looked to be just as badly scuffed and damaged as the ones I purposefully opted not to purchase at the store. Am imediately returning it, and will find a similar product from another retailer. I ordered online in order to receive a new item in good condition, not the beaten up and broken item I had already opted not to buy at the store. 

Also, the title of this listing says ""Lamp Only"" but the descriptions says ""Lamp and shade included"". It does NOT include the shade.",2,False
97,52404221,"Ordered 2 of these online and they both came badly damaged.  I attempted to exchange in store but the available lamps were also in bad shape (scuffed and marked), and had to go for a refund instead.
I would not recommend ordering online, go into the store and pick them out yourself.",1,False
98,52404221,I like the lamp very much.  Great design.,5,True
99,52404221,"Love this lamp, it's super cute & constructed well.  Great bargain!",5,True
